Open,High,Low,Close,Adj Close,Volume
1.93648,1.975209,1.93648,1.959718,1.583937,258200
1.986828,1.986828,1.945388,1.961654,1.585502,129100
1.975209,1.975209,1.948099,1.952359,1.577989,232380
1.951972,1.962041,1.948099,1.952746,1.578302,167830
1.975209,1.975209,1.93648,1.940353,1.592065,103280
1.944226,1.944226,1.916728,1.918664,1.574269,400210
1.991089,2.004257,1.974435,1.978308,1.623207,839151
1.96514,1.980244,1.96514,1.980244,1.624796,309840
1.959718,1.971336,1.959718,1.959718,1.607954,232380
1.975209,1.975209,1.93648,1.938804,1.590794,180740
1.975209,1.975209,1.940353,1.944613,1.59556,245290
1.944226,1.951197,1.94074,1.94074,1.592382,90370
1.975209,1.975209,1.93648,1.944226,1.595242,167830
1.95507,1.959718,1.94655,1.946937,1.597467,154920
1.971336,1.971336,1.920988,1.920988,1.576176,180740
1.93648,1.93648,1.920988,1.920988,1.576176,103280
1.93648,1.93648,1.913242,1.920988,1.576176,167830
1.913242,1.93648,1.905496,1.924861,1.579354,296930
1.93648,1.93648,1.914017,1.914017,1.570456,116190
1.913242,1.920213,1.89775,1.920213,1.57554,219470
1.913242,1.913242,1.886131,1.899687,1.558698,180740
1.914017,1.914017,1.89775,1.905496,1.563464,167830
1.917115,1.917115,1.89775,1.89775,1.557109,206560
1.89775,1.902785,1.859021,1.89775,1.557109,309840
1.89775,1.899687,1.873738,1.877998,1.540902,206560
1.820291,1.928734,1.820291,1.920988,1.576176,335660
1.959718,2.021685,1.89775,1.999996,1.641002,1368462
2.044923,2.052669,1.998447,2.043761,1.676911,2078513
2.021685,2.184349,2.000384,2.077068,1.70424,5977339
2.091398,2.107665,1.984892,2.004257,1.644498,787511
2.021685,2.021685,1.928734,1.943064,1.594289,671321
2.013939,2.013939,1.975984,1.982955,1.62702,322750
1.975209,1.975209,1.948099,1.962041,1.60986,116190
1.962041,1.962041,1.962041,1.962041,1.60986,0
1.93648,1.93648,1.920988,1.920988,1.576176,116190
1.928734,1.93648,1.913242,1.913629,1.570138,258200
1.941127,1.967076,1.941127,1.951972,1.601598,77460
1.944226,1.946162,1.93648,1.93648,1.588887,180740
1.93648,1.93648,1.913242,1.913629,1.570138,90370
1.93648,1.93648,1.89775,1.905496,1.563464,103280
1.920988,1.93648,1.89775,1.913242,1.56982,193650
1.93648,1.944226,1.913242,1.93648,1.588887,232380
1.93648,1.951972,1.929121,1.93648,1.588887,296930
1.967464,1.967464,1.93648,1.93648,1.588887,271110
1.975209,1.982181,1.959718,1.963978,1.611449,271110
1.975209,2.091398,1.967464,2.091398,1.715998,710051
2.075906,2.130128,2.075906,2.115411,1.7357,322750
2.14562,2.230825,2.14562,2.170019,1.780506,1355552
2.14562,2.322227,2.14562,2.302475,1.889187,2246343
2.401235,2.463977,2.374124,2.463977,2.021699,1717032
2.494186,2.53524,2.463203,2.522072,2.069367,2749834
2.517424,2.594496,2.517424,2.563899,2.103686,2310893
2.602629,2.602629,2.518199,2.579779,2.116715,3730995
2.579779,2.579779,2.579779,2.579779,2.116715,0
2.565836,2.565836,2.411692,2.469012,2.025831,1148991
2.470948,2.52517,2.470948,2.491862,2.044579,2001053
2.536789,2.594883,2.490701,2.584813,2.120846,2801474
2.594883,2.678152,2.594883,2.663435,2.185355,3924646
2.707199,2.713008,2.602629,2.691707,2.208553,4260306
2.690158,2.690158,2.598756,2.634387,2.161521,1019891
2.563899,2.664596,2.563899,2.639422,2.165653,1148991
2.602629,2.602629,2.478694,2.483342,2.037589,645501
2.447711,2.447711,2.331522,2.333071,1.91429,787511
2.247091,2.323776,2.246317,2.31603,1.900309,697141
2.292792,2.362506,2.292792,2.339268,1.919375,245290
2.308284,2.360569,2.292792,2.314094,1.89872,542220
2.261809,2.261809,2.207587,2.226952,1.82722,154920
2.254063,2.275364,2.207587,2.269167,1.861857,206560
2.276913,2.281173,2.269942,2.281173,1.871709,51640
2.281173,2.304411,2.281173,2.304411,1.890775,51640
2.323776,2.385743,2.292792,2.37761,1.950835,335660
2.347014,2.408981,2.343141,2.401622,1.970537,193650
2.439965,2.447711,2.401235,2.401235,1.970219,219470
2.401622,2.41479,2.35476,2.405883,1.974033,245290
2.385743,2.4206,2.356696,2.401235,1.970219,438940
2.408981,2.408981,2.385743,2.38768,1.959097,258200
2.401235,2.408981,2.385743,2.402784,1.97149,154920
2.308284,2.362506,2.308284,2.347014,1.925731,335660
2.35476,2.362506,2.339268,2.35476,1.932087,167830
2.362506,2.385743,2.331522,2.331522,1.91302,451850
2.333458,2.370251,2.323776,2.370251,1.944797,232380
2.362506,2.376061,2.355534,2.36909,1.943845,193650
2.35476,2.362506,2.339655,2.345077,1.924141,64550
2.347014,2.354372,2.339655,2.343915,1.923188,90370
2.347401,2.35476,2.343141,2.350887,1.928909,116190
2.339268,2.362506,2.339268,2.343141,1.922553,309840
2.347014,2.347014,2.2773,2.2773,1.868531,90370
2.2773,2.2773,2.2773,2.2773,1.868531,0
2.2773,2.2773,2.2773,2.2773,1.868531,0
2.2773,2.2773,2.2773,2.2773,1.868531,0
2.2773,2.2773,2.2773,2.2773,1.868531,0
2.2773,2.2773,2.2773,2.2773,1.868531,0
2.254063,2.254063,2.246317,2.246317,1.843109,77460
2.254837,2.254837,2.246317,2.249802,1.845968,142010
2.246317,2.246317,2.168857,2.207587,1.811331,206560
2.168857,2.2072,2.168857,2.192483,1.798938,335660
2.199841,2.199841,2.199841,2.199841,1.804975,12910
2.199841,2.221142,2.199841,2.221142,1.822453,103280
2.269554,2.361731,2.269554,2.337331,1.917786,271110
2.347014,2.434155,2.331909,2.385743,1.957509,232380
2.408594,2.408594,2.246317,2.280786,1.871391,516400
2.35476,2.35476,2.308671,2.3261,1.908571,193650
2.300538,2.31603,2.292792,2.312157,1.89713,103280
2.284659,2.284659,2.238571,2.238571,1.836753,77460
2.246317,2.246317,2.231599,2.231599,1.831033,51640
2.246317,2.246317,2.168857,2.176603,1.785908,309840
2.207587,2.238571,2.207587,2.236634,1.835164,51640
2.236634,2.236634,2.236634,2.236634,1.835164,0
2.236634,2.236634,2.236634,2.236634,1.835164,0
2.207587,2.207587,2.207587,2.207587,1.811331,116190
